cycle_id,total_seed,size,weight,harvested,SR
14693,24000,246.0,39.89,9812.94,40.88725
16327,207000,90.39,344.01,31095.0639,15.02177
16327,207000,77.13,1607.07,123953.30909999998,59.88082565217391
17693,250000,30.1,5333.0,160523.30000000002,64.20932
22023,75000,150.0,123.0,18450.0,24.6
22023,75000,110.0,216.0,23760.0,31.680000000000003
22023,75000,75.0,43.0,3225.0,4.3
22023,75000,58.0,500.0,29000.0,38.666666666666664
22023,75000,123.0,150.0,18450.0,24.6
22651,100000,250.0,93.5,23375.0,23.375
22651,100000,210.0,50.0,10500.0,10.5
22651,100000,180.0,10.0,1800.0,1.7999999999999998
25132,471224,92.0,1190.53,109528.76,23.24345958609918
25132,471224,59.0,511.4,30172.6,6.4030270105088025
25132,471224,42.5,3011.0,127967.5,27.156405446242125
25132,471224,42.5,5.0,212.5,0.0450953262142845
25132,471224,42.5,50.0,2125.0,0.45095326214284503
20975,213920,88.2,276.5,24387.3,11.400196335078535
20975,213920,65.6,392.6,25754.559999999998,12.039341810022437
20975,213920,53.4,436.0,23282.399999999998,10.88369483919222
20975,213920,46.0,2289.75,105328.5,49.237331712789825
16525,70000,98.0,583.0,57134.0,81.62
20664,325000,96.0,665.6,63897.600000000006,19.660800000000002
20664,325000,170.0,5.05,858.5,0.2641538461538462
20664,325000,96.0,0.39,37.44,0.011519999999999999
20664,325000,96.0,0.11,10.56,0.0032492307692307694
20664,325000,77.0,659.66,50793.82,15.628867692307693
20664,325000,160.0,7.21,1153.6,0.3549538461538461
20664,325000,62.0,296.1,18358.2,5.648676923076923
20664,325000,140.0,2.03,284.2,0.08744615384615385
20664,325000,62.0,1.52,94.24,0.028996923076923076
20664,325000,53.0,401.69,21289.57,6.550636923076923
20664,325000,53.0,19.5,1033.5,0.318
20664,325000,52.0,1765.96,91829.92,28.255360000000003
20664,325000,72.0,298.51,21492.72,6.613144615384615
20664,325000,52.0,263.17,13684.84,4.210719999999999
20664,325000,52.0,123.6,6427.2,1.9775999999999998
4442,98544,57.0,1445.0,82365.0,83.5819532391622
12854,450000,69.95,5272.48,368809.97599999997,81.95777244444443
19309,326192,162.0,379.3,61446.6,18.837555795359787
19309,326192,126.0,576.04,72581.04,22.251017805464265
19309,326192,126.0,15.0,1890.0,0.5794133516456565
19309,326192,126.0,497.0,62622.0,19.19789571785942
19309,326192,185.0,64.04,11847.400000000001,3.6320326678765884
19309,326192,86.9,252.88,21975.272,6.7369132290184925
19309,326192,86.9,3.38,293.72200000000004,0.09004573993230981
19309,326192,175.0,14.14,2474.5,0.758602295580517
19309,326192,80.0,872.94,69835.20000000001,21.409231372933736
19309,326192,100.2,389.75,39052.950000000004,11.972381296904892
19309,326192,100.2,38.55,3862.71,1.1841829352038062
20190,115000,177.0,136.8,24213.600000000002,21.05530434782609
20190,115000,177.0,136.8,24213.600000000002,21.05530434782609
20190,115000,140.0,61.8,8652.0,7.523478260869565
20190,115000,177.0,136.8,24213.600000000002,21.05530434782609
20190,115000,140.0,61.8,8652.0,7.523478260869565
20190,115000,177.0,136.8,24213.600000000002,21.05530434782609
20190,115000,140.0,61.8,8652.0,7.523478260869565
20190,115000,95.0,534.05,50734.74999999999,44.11717391304347
20190,115000,95.0,12.8,1216.0,1.0573913043478262
20190,115000,177.0,136.8,24213.600000000002,21.05530434782609
20190,115000,177.0,136.8,24213.600000000002,21.05530434782609
20190,115000,140.0,61.8,8652.0,7.523478260869565
20190,115000,177.0,136.8,24213.600000000002,21.05530434782609
20190,115000,140.0,61.8,8652.0,7.523478260869565
20190,115000,177.0,136.8,24213.600000000002,21.05530434782609
20190,115000,140.0,61.8,8652.0,7.523478260869565
20190,115000,95.0,534.05,50734.74999999999,44.11717391304347
20190,115000,95.0,12.8,1216.0,1.0573913043478262
20190,115000,177.0,136.8,24213.600000000002,21.05530434782609
20190,115000,177.0,136.8,24213.600000000002,21.05530434782609
20190,115000,140.0,61.8,8652.0,7.523478260869565
20190,115000,177.0,136.8,24213.600000000002,21.05530434782609
20190,115000,140.0,61.8,8652.0,7.523478260869565
20190,115000,177.0,136.8,24213.600000000002,21.05530434782609
20190,115000,140.0,61.8,8652.0,7.523478260869565
20190,115000,95.0,534.05,50734.74999999999,44.11717391304347
20190,115000,95.0,12.8,1216.0,1.0573913043478262
20190,115000,177.0,136.8,24213.600000000002,21.05530434782609
20190,115000,177.0,136.8,24213.600000000002,21.05530434782609
20190,115000,140.0,61.8,8652.0,7.523478260869565
20190,115000,177.0,136.8,24213.600000000002,21.05530434782609
20190,115000,140.0,61.8,8652.0,7.523478260869565
20190,115000,177.0,136.8,24213.600000000002,21.05530434782609
20190,115000,140.0,61.8,8652.0,7.523478260869565
20190,115000,95.0,534.05,50734.74999999999,44.11717391304347
20190,115000,95.0,12.8,1216.0,1.0573913043478262
25897,122493,157.0,614.65,96500.05,78.78005273770746
20662,325000,92.0,677.6,62339.200000000004,19.18129230769231
20662,325000,190.0,1.53,290.7,0.08944615384615384
20662,325000,92.0,0.39,35.88,0.011040000000000001
20662,325000,92.0,0.11,10.12,0.0031138461538461537
20662,325000,71.0,648.06,46012.259999999995,14.15761846153846
20662,325000,150.0,3.39,508.5,0.15646153846153846
20662,325000,54.0,524.45,28320.300000000003,8.713938461538461
20662,325000,120.0,2.01,241.2,0.07421538461538461
20662,325000,54.0,1.27,68.58,0.02110153846153846
20662,325000,49.0,488.77,23949.73,7.369147692307693
20662,325000,49.0,9.18,449.82,0.13840615384615385
20662,325000,43.0,3225.15,138681.45,42.671215384615394
20662,325000,72.0,60.12,4328.639999999999,1.3318892307692307
20662,325000,43.0,233.08,10022.44,3.0838276923076924
13308,423384,96.16,1368.69,131613.2304,31.086018933167054
13308,423384,56.05,3216.56,180288.188,42.58266443701226
13308,423384,56.05,46.0,2578.2999999999997,0.6089743589743589
13308,423384,56.05,107.22,6009.681,1.4194397993311034
8685,40000,200.0,150.0,30000.0,75.0
18739,379400,62.0,4879.0,302498.0,79.73062730627306
18739,379400,62.0,4879.0,302498.0,79.73062730627306
20759,23800,121.0,62.0,7502.0,31.521008403361346
16057,110000,67.0,122.9,8234.300000000001,7.4857272727272735
16057,110000,188.0,20.41,3837.08,3.488254545454545
16057,110000,64.0,165.6,10598.4,9.63490909090909
16057,110000,100.0,11.0,1100.0,1.0
16057,110000,60.0,19.29,1157.3999999999999,1.052181818181818
16057,110000,42.0,216.1,9076.199999999999,8.251090909090909
11544,100000,97.0,140.0,13580.0,13.58
11544,100000,95.0,212.0,20140.0,20.14
26246,499800,82.55,1029.05,84948.0775,16.99641406562625
26246,499800,156.0,6.35,990.5999999999999,0.19819927971188472
26246,499800,60.72,1013.3,61527.575999999994,12.310439375750299
26246,499800,90.0,39.1,3519.0,0.7040816326530612
26246,499800,50.85,1282.65,65222.75250000001,13.049770408163267
26246,499800,82.0,53.9,4419.8,0.8843137254901962
26246,499800,49.86,3796.75,189305.955,37.876341536614646
26246,499800,84.0,229.1,19244.399999999998,3.8504201680672265
26569,239470,92.0,830.0,76360.0,31.88708397711613
26569,239470,76.0,271.75,20653.0,8.624462354365892
26569,239470,70.0,1357.0,94990.0,39.66676410406314
26569,239470,70.0,6.4,448.0,0.1870798012277112
26569,239470,70.0,64.4,4508.0,1.8824904998538439
9091,312500,114.0,287.81,32810.340000000004,10.499308800000001
9091,312500,114.0,1.0,114.0,0.03648
9091,312500,77.83,498.9,38829.386999999995,12.42540384
9091,312500,77.83,0.66,51.3678,0.016437696
9091,312500,63.6,608.86,38723.496,12.39151872
9091,312500,63.6,4.69,298.28400000000005,0.09545088000000002
9091,312500,50.822,2479.1,125992.8202,40.317702464
9091,312500,50.822,34.36,1746.2439200000001,0.5587980544000001
17330,107445,187.0,239.23,44736.009999999995,41.63619526269254
18446,400000,54.0,4000.0,216000.0,54.0
9990,100000,108.0,700.0,75600.0,75.6
19313,312076,130.0,407.22,52938.600000000006,16.963367897563415
19313,312076,190.0,18.08,3435.2,1.1007575077865648
19313,312076,94.0,630.02,59221.88,18.976749253386995
19313,312076,94.0,554.6,52132.4,16.705033389302606
19313,312076,63.0,294.06,18525.78,5.936303977236314
19313,312076,63.0,14.78,931.14,0.29836962791114985
19313,312076,175.0,1.42,248.5,0.07962803932375448
19313,312076,175.0,1.78,311.5,0.09981542957484715
19313,312076,190.0,75.42,14329.800000000001,4.5917661082556815
19313,312076,54.7,1621.4,88690.58000000002,28.419545238980255
19313,312076,54.0,3.0,162.0,0.05191043207423832
19313,312076,54.0,3.0,162.0,0.05191043207423832
19313,312076,113.0,33.81,3820.53,1.2242306361270974
19313,312076,113.0,1.25,141.25,0.04526141068201336
19313,312076,54.7,25.58,1399.2259999999999,0.44836065573770484
19313,312076,113.0,2.1,237.3,0.07603916994578244
19313,312076,54.7,10.0,547.0,0.17527781694202693
19313,312076,54.7,7.0,382.90000000000003,0.12269447185941887
19313,312076,54.7,1.2,65.64,0.021033338033043233
22535,275000,153.0,15.0,2295.0,0.8345454545454545
9590,35000,200.0,86.0,17200.0,49.142857142857146
25072,50000,200.0,50.0,10000.0,20.0
25072,50000,200.0,30.0,6000.0,12.0
25072,50000,140.0,70.0,9800.0,19.6
17718,235000,116.0,466.14,54072.24,23.009463829787233
17718,235000,104.0,595.16,61896.64,26.338995744680847
17718,235000,116.0,481.14,55812.24,23.749889361702124
17718,235000,104.0,52.12,5420.48,2.306587234042553
17718,235000,116.0,401.64,46590.24,19.82563404255319
17718,235000,116.0,64.5,7482.0,3.183829787234042
17718,235000,104.0,595.16,61896.64,26.338995744680847
17718,235000,104.0,52.12,5420.48,2.306587234042553
17718,235000,116.0,401.64,46590.24,19.82563404255319
17718,235000,116.0,64.5,7482.0,3.183829787234042
11080,188700,160.0,212.0,33920.0,17.975622681505037
19683,352000,146.4,357.5,52338.0,14.86875
19683,352000,83.8,1040.0,87152.0,24.759090909090908
19683,352000,113.0,677.0,76501.0,21.733238636363637
19683,352000,65.8,348.0,22898.399999999998,6.505227272727272
19683,352000,57.7,3224.3,186042.11000000002,52.852872159090914
21382,600000,91.0,177.0,16107.0,2.6845
21382,600000,73.0,76.0,5548.0,0.9246666666666667
21382,600000,69.0,79.5,5485.5,0.91425
21382,600000,69.0,197.0,13593.0,2.2655000000000003
21382,600000,69.0,419.0,28911.0,4.8185
21382,600000,68.0,493.0,33524.0,5.5873333333333335
21382,600000,65.0,387.0,25155.0,4.1925
21382,600000,65.0,8.0,520.0,0.08666666666666667
21382,600000,68.0,128.0,8704.0,1.4506666666666665
21382,600000,59.0,662.5,39087.5,6.514583333333333
21382,600000,59.0,342.5,20207.5,3.367916666666667
21382,600000,60.0,319.5,19170.0,3.195
21382,600000,60.0,15.0,900.0,0.15
21382,600000,58.0,422.5,24505.0,4.0841666666666665
21382,600000,59.0,89.5,5280.5,0.8800833333333334
24694,232083,78.0,244.01,19032.78,8.200850557774588
24694,232083,57.0,439.5,25051.5,10.794198627215264
24694,232083,51.0,177.0,9027.0,3.889556753402877
24694,232083,50.0,183.85,9192.5,3.960867448283588
24694,232083,51.0,702.5,35827.5,15.437365080596166
24694,232083,51.0,462.4,23582.399999999998,10.161192332053618
24694,232083,53.0,660.0,34980.0,15.0721939995605
24694,232083,53.0,711.1,37688.3,16.23914720164769
25967,225000,26.4,2953.0,77959.2,34.64853333333333
25621,306000,98.8,2211.0,218446.8,71.3878431372549
13913,100000,65.0,230.0,14950.0,14.95
13913,100000,52.0,877.48,45628.96,45.62896
16049,194392,74.34,226.71,16853.6214,8.669915119963784
16049,194392,74.34,1.93,143.4762,0.07380766698218034
16049,194392,67.8,647.88,43926.263999999996,22.59674472200502
16049,194392,67.8,14.97,1014.966,0.5221233384089881
24420,300000,52.0,5200.0,270400.0,90.13333333333333
16107,250000,93.0,800.0,74400.0,29.759999999999998
16107,250000,52.0,775.03,40301.56,16.120624
16107,250000,38.0,1624.7,61738.6,24.695439999999998
20818,180000,31.8,4327.0,137598.6,76.44366666666667
16267,130000,110.0,500.0,55000.0,42.30769230769231
17747,281884,99.45,287.02,28544.139,10.126200493820154
17747,281884,76.71,175.53,13464.906299999999,4.776754374139717
17747,281884,76.71,2.21,169.52909999999997,0.06014144116019354
17747,281884,59.1,217.6,12860.16,4.562217082204027
17747,281884,59.1,6.76,399.516,0.1417306409728825
17747,281884,53.63,2885.44,154746.1472,54.89710207035519
17747,281884,53.63,94.39,5062.135700000001,1.7958222886009851
20898,100000,1000.0,20.0,20000.0,20.0
25552,45000,108.0,240.0,25920.0,57.599999999999994
18036,200000,100.0,500.0,50000.0,25.0
18036,200000,80.0,430.0,34400.0,17.2
18036,200000,69.0,266.0,18354.0,9.177
18036,200000,65.0,600.0,39000.0,19.5
11423,40000,200.0,50.0,10000.0,25.0
26422,150000,102.0,895.46,91336.92,60.89128
7276,75000,81.0,332.0,26892.0,35.856
7276,75000,47.0,308.9,14518.3,19.357733333333332
16154,168633,304.0,262.46,79787.84,47.31448767441722
24519,200000,43.5,4500.1,195754.35,97.87717500000001
24519,200000,43.5,4500.1,195754.35,97.87717500000001
27091,450000,42.0,7777.5,326655.0,72.59
27091,450000,67.4,1184.0,79801.6,17.733688888888892
27091,450000,164.0,18.0,2952.0,0.656
27091,450000,110.0,196.0,21560.0,4.791111111111111
27091,450000,42.0,220.0,9240.0,2.0533333333333332
12347,69000,60.0,850.86,51051.6,73.98782608695652
22119,40000,125.0,70.0,8750.0,21.875
22119,40000,110.0,90.0,9900.0,24.75
8008,614250,75.0,1971.09,147831.75,24.06703296703297
8008,614250,75.0,17.35,1301.25,0.21184371184371187
8008,614250,55.0,8876.92,488230.6,79.48402116402116
16108,250000,104.0,500.0,52000.0,20.8
16108,250000,53.0,100.0,5300.0,2.12
16108,250000,61.1,496.01,30306.211,12.1224844
16108,250000,44.48,1032.18,45911.3664,18.36454656
25130,449540,86.0,990.85,85213.1,18.95562130177515
25130,449540,55.5,493.0,27361.5,6.086555145259599
25130,449540,51.0,778.5,39703.5,8.83202829559105
25130,449540,50.0,2675.61,133780.5,29.75942074120212
25130,449540,47.0,100.0,4700.0,1.0455131912621791
29124,20000,300.0,95.0,28500.0,142.5
4254,300000,500.0,603.0,301500.0,100.49999999999999
10706,210000,90.75,399.35,36241.012500000004,17.257625
10706,210000,64.91,627.11,40705.7101,19.383671476190475
10636,64000,130.0,90.0,11700.0,18.28125
24206,195156,89.0,180.64,16076.96,8.238004468220295
24206,195156,69.0,198.67,13708.23,7.024242144745742
24206,195156,75.0,1145.06,85879.5,44.00556477894607
18976,360000,99.0,606.2,60013.8,16.6705
18976,360000,70.0,497.53,34827.1,9.674194444444444
18976,360000,50.0,1153.0,57650.0,16.01388888888889
18976,360000,80.0,3.5,280.0,0.07777777777777778
19366,333200,117.94,398.87,47042.7278,14.118465726290516
19366,333200,117.94,34.75,4098.415,1.230016506602641
19366,333200,109.18,2227.02,243146.0436,72.97300228091237
19366,333200,109.18,223.26,24375.5268,7.315584273709484
10010,100000,157.0,227.0,35639.0,35.638999999999996
10010,100000,102.0,227.0,23154.0,23.154
10010,100000,76.0,218.0,16568.0,16.567999999999998
10010,100000,58.0,213.0,12354.0,12.354
10010,100000,45.0,196.0,8820.0,8.82
10010,100000,35.0,851.0,29785.0,29.785
25361,204000,116.0,202.7,23513.199999999997,11.526078431372548
25361,204000,81.0,101.43,8215.83,4.027367647058823
25361,204000,180.0,8.29,1492.1999999999998,0.731470588235294
25361,204000,196.0,74.4,14582.400000000001,7.148235294117648
25361,204000,81.0,101.43,8215.83,4.027367647058823
25361,204000,180.0,8.29,1492.1999999999998,0.731470588235294
25361,204000,55.0,395.28,21740.399999999998,10.657058823529411
25361,204000,120.0,14.0,1680.0,0.823529411764706
21024,40000,150.0,300.0,45000.0,112.5
9112,24000,180.0,110.0,19800.0,82.5
21688,230826,85.85,403.28,34621.587999999996,14.998998379731917
23185,25000,78.0,110.0,8580.0,34.32
23817,500000,85.0,1775.0,150875.0,30.175
25315,88000,125.0,320.0,40000.0,45.45454545454545
24966,70000,180.0,100.0,18000.0,25.71428571428571
24966,70000,110.0,140.0,15400.0,22.0
24966,70000,100.0,860.0,86000.0,122.85714285714286
10166,50000,200.0,90.0,18000.0,36.0
23846,71008,107.0,110.5,11823.5,16.650940739071654
23846,71008,92.0,394.5,36294.0,51.11255069851285
23846,71008,107.0,2.5,267.5,0.3767181162685894
23846,71008,122.7,4.0,490.8,0.691189725101397
27690,45000,400.0,88.0,35200.0,78.22222222222223
24836,277488,82.6,605.16,49986.21599999999,18.01382978723404
24836,277488,82.6,2.86,236.23599999999996,0.08513377155048145
24836,277488,82.6,20.07,1657.782,0.5974247535028542
24836,277488,56.7,2293.42,130036.914,46.862175661650234
24836,277488,56.7,85.21,4831.407,1.7411228593668917
24836,277488,56.7,105.2,5964.84,2.149584846912299
24849,300000,80.0,3800.0,304000.0,101.33333333333334
18133,112560,120.4,271.0,32628.4,28.987562189054728
18133,112560,120.4,18.5,2227.4,1.9788557213930347
18403,200000,68.0,2414.0,164152.0,82.07600000000001
18403,200000,75.0,30.0,2250.0,1.125
18902,379260,57.4,3001.0,172257.4,45.419342930970835
18902,379260,57.4,73.0,4190.2,1.1048357327427094
18902,379260,57.4,87.0,4993.8,1.3167220376522701
27974,136154,118.0,161.06,19005.08,13.958517560997109
27974,136154,60.0,467.95,28077.0,20.62150212259647
27974,136154,48.0,67.82,3255.3599999999997,2.3909396712546083
27974,136154,90.0,55.77,5019.3,3.686487359901288
12572,100000,105.0,365.0,38325.0,38.324999999999996
12572,100000,85.0,814.0,69190.0,69.19
27099,439000,39.5,10709.5,423025.25,96.36110478359909
25139,436424,78.0,1106.18,86282.04000000001,19.770232617821204
25139,436424,52.5,982.0,51555.0,11.813053360951734
25139,436424,42.5,2794.47,118764.97499999999,27.213208943596136
23710,174000,56.0,236.0,13216.0,7.5954022988505745
23710,174000,54.0,118.0,6372.0,3.6620689655172414
23710,174000,54.0,2.5,135.0,0.07758620689655173
23710,174000,38.0,354.28,13462.64,7.737149425287355
23710,174000,39.01,607.85,23712.2285,13.627717528735634
23710,174000,39.01,3.43,133.8043,0.07689902298850575
23710,174000,39.01,7.0,273.07,0.15693678160919539
23710,174000,39.0,414.6,16169.400000000001,9.292758620689657
23710,174000,39.76,2777.7,110441.35199999998,63.47204137931034
23710,174000,56.84,50.05,2844.842,1.634966666666667
23710,174000,56.84,45.0,2557.8,1.4700000000000002
26253,500400,47.88,4075.4,195130.152,38.9948345323741
26253,500400,86.0,189.0,16254.0,3.248201438848921
27171,184722,117.0,915.36,107097.12,57.97745801799461
27171,184722,192.0,59.34,11393.28,6.167798096599214
16803,100000,71.0,108.78,7723.38,7.723380000000001
24478,40000,174.0,80.0,13920.0,34.8
24478,40000,170.0,250.0,42500.0,106.25
12350,69000,106.0,431.37,45725.22,66.2684347826087
10027,30000,150.0,150.0,22500.0,75.0
10027,30000,120.0,100.0,12000.0,40.0
22117,30000,500.0,35.0,17500.0,58.333333333333336
14614,60000,110.0,217.35,23908.5,39.847500000000004
14614,60000,51.0,964.0,49164.0,81.94
14614,60000,70.0,21.0,1470.0,2.45
24775,224208,91.0,298.0,27118.0,12.095018911011204
24775,224208,85.0,162.2,13786.999999999998,6.149200742167986
24775,224208,88.0,455.2,40057.6,17.86626703775066
24775,224208,87.0,384.42,33444.54,14.9167469492614
24775,224208,93.0,261.0,24273.0,10.826107899807322
24775,224208,93.0,295.25,27458.25,12.246775315778207
23699,180000,69.0,390.0,26910.0,14.95
23699,180000,43.0,110.0,4730.0,2.6277777777777778
